"ano";"UF";"sexo";"idade";"cor";"mae_viva";"reg_nascimento";"UF_nasc";"alfabetizado";"anos_estudo";"renda_total"
2005;"SP";"homem";57;"branca";0;1;;1;8;750
2005;"PA";"mulher";18;"branca";1;1;;1;9;60
2005;"RS";"mulher";29;"branca";1;1;;0;0;0
2005;"MG";"mulher";10;"branca";1;1;;1;3;0
2005;"SP";"mulher";31;"branca";1;1;;1;15;0
2005;"RS";"mulher";51;"branca";1;1;;1;8;0
2005;"SP";"mulher";24;"branca";1;1;;1;11;765
2005;"GO";"homem";11;"parda";1;1;;1;3;0
2005;"RS";"homem";17;"branca";1;1;;1;8;0
2005;"RS";"mulher";2;"preta";1;1;;0;0;
2005;"ES";"mulher";6;"parda";1;1;;1;0;
2005;"RS";"mulher";46;"branca";1;1;;1;15;12000
2005;"PR";"mulher";16;"branca";1;1;;1;9;300
2005;"SP";"mulher";37;"branca";1;1;"RJ";1;15;6000
2005;"MG";"homem";7;"parda";1;1;"SP";1;0;
2005;"MG";"homem";39;"parda";1;1;;1;8;700
2005;"PA";"homem";28;"parda";1;1;;1;9;700
2005;"RJ";"mulher";44;"parda";1;1;"BA";1;11;700
2005;"BA";"homem";10;"parda";1;1;;1;4;0
2005;"PE";"homem";26;"parda";1;1;;1;5;300
2005;"BA";"mulher";25;"parda";1;1;;1;14;370
2005;"MG";"mulher";18;"parda";1;1;;1;6;0
2005;"GO";"homem";36;"parda";0;1;"MG";1;7;1500
2005;"RS";"homem";32;"branca";1;1;"PR";1;5;510
2005;"PB";"homem";2;"parda";1;1;;0;0;
2005;"SE";"mulher";14;"branca";1;1;;1;4;7
2005;"SP";"mulher";0;"branca";1;1;;0;0;
2005;"RN";"homem";18;"parda";1;1;;1;4;40
2005;"BA";"mulher";20;"parda";1;1;;0;1;300
2005;"CE";"mulher";17;"parda";1;1;;1;5;0
2005;"RN";"mulher";57;"branca";0;1;;0;0;315
2005;"SC";"homem";24;"branca";1;1;;1;8;300
2005;"BA";"homem";1;"parda";1;1;;0;0;
2005;"SP";"mulher";43;"branca";1;1;;1;11;450
2005;"RS";"homem";12;"branca";1;1;;1;3;60
2005;"SP";"homem";13;"branca";1;1;;1;6;0
2005;"MG";"homem";38;"preta";0;1;;1;5;200
2005;"RS";"mulher";7;"parda";1;1;;1;0;
2005;"TO";"mulher";57;"parda";0;1;;0;0;0
2005;"BA";"homem";21;"parda";1;1;;0;0;500
2005;"PR";"mulher";9;"branca";1;1;;1;2;
2005;"RJ";"homem";4;"branca";1;1;;0;0;
2005;"RJ";"homem";66;"branca";1;1;;1;15;4200
2005;"BA";"mulher";52;"parda";0;1;"SE";1;4;300
2005;"RJ";"mulher";54;"branca";0;1;"MA";1;8;750
2005;"MS";"homem";55;"branca";1;1;"MA";1;0;410
2005;"RJ";"mulher";10;"parda";1;1;;1;3;0
2005;"GO";"mulher";15;"parda";1;1;;1;4;0
2005;"RJ";"homem";66;"parda";0;1;;1;4;750
2005;"MS";"mulher";23;"branca";1;1;;1;14;600
2005;"BA";"mulher";38;"branca";1;1;;1;15;1800
2005;"PR";"homem";14;"branca";1;1;;1;7;0
2005;"SP";"homem";8;"branca";1;1;;1;1;
2005;"MT";"homem";16;"branca";1;1;;1;8;0
2005;"AP";"mulher";27;"parda";1;1;"MA";1;2;0
2005;"RS";"homem";24;"parda";0;1;;1;4;300
2005;"RS";"homem";38;"branca";1;1;;1;9;300
2005;"BA";"mulher";10;"parda";1;1;;1;2;0
2005;"PE";"mulher";38;"parda";1;1;;1;6;0
2005;"MS";"homem";17;"parda";1;1;"TO";1;3;0
2005;"MG";"homem";15;"parda";1;1;;1;6;0
2005;"BA";"homem";0;"parda";1;1;;0;0;
2005;"MT";"homem";27;"branca";0;1;;1;6;450
2005;"MG";"mulher";32;"branca";1;1;"SP";1;11;407
2005;"MA";"mulher";7;"branca";1;1;;0;0;
2005;"MS";"homem";24;"branca";1;1;;1;3;300
2005;"MG";"homem";2;"branca";1;1;;0;0;
2005;"RS";"mulher";9;"branca";1;1;;1;2;
2005;"SP";"mulher";15;"parda";1;1;;1;7;0
2005;"AL";"mulher";26;"branca";1;1;;1;2;373
2005;"SP";"mulher";32;"parda";0;1;;1;11;330
2005;"RS";"homem";26;"branca";1;1;;1;11;1200
2005;"SE";"homem";93;"branca";0;1;;1;7;300
2005;"PE";"homem";22;"parda";1;1;;1;5;0
2005;"MA";"homem";27;"branca";1;1;;1;8;0
2005;"PB";"mulher";57;"branca";0;1;;1;4;300
2005;"SP";"mulher";19;"preta";1;1;"BA";1;11;580
2005;"CE";"homem";1;"branca";1;1;;0;0;
2005;"CE";"mulher";13;"parda";1;1;;1;4;0
2005;"BA";"mulher";11;"parda";1;1;;1;4;0
2005;"MG";"mulher";36;"parda";1;1;;1;4;320
2005;"PE";"homem";6;"parda";1;1;"PB";0;0;
2005;"RJ";"mulher";69;"preta";0;1;;1;;300
2005;"GO";"homem";25;"parda";1;1;;1;2;0
2005;"RJ";"mulher";65;"branca";0;1;;1;5;0
2005;"AC";"homem";85;"parda";0;1;"BA";1;1;600
2005;"ES";"homem";56;"parda";1;1;"MG";1;0;190
2005;"PE";"mulher";55;"parda";0;1;;1;15;1600
2005;"RJ";"mulher";14;"branca";1;1;;1;6;0
2005;"MA";"homem";21;"parda";1;1;;1;5;500
2005;"RJ";"homem";51;"branca";1;1;;1;7;600
2005;"DF";"mulher";13;"parda";1;1;;1;6;0
2005;"SP";"homem";17;"parda";1;1;"PE";1;9;200
2005;"AP";"mulher";66;"parda";0;1;"PA";0;0;300
2005;"PA";"mulher";10;"branca";1;1;;1;3;50
2005;"PB";"homem";25;"parda";1;1;;0;0;300
2005;"SP";"homem";29;"branca";0;1;"MG";1;5;600
2005;"BA";"homem";51;"parda";1;0;;0;0;120
2005;"RS";"homem";24;"branca";1;1;;1;7;500
2005;"BA";"homem";4;"branca";1;1;;0;0;
2005;"PE";"mulher";10;"parda";1;1;;1;3;0
2005;"SP";"mulher";58;"parda";0;1;"BA";1;2;300
2005;"DF";"mulher";43;"parda";1;1;"MA";1;11;392
2005;"SP";"mulher";19;"branca";0;1;;1;10;300
2005;"AC";"homem";40;"parda";0;1;;1;7;300
2005;"PA";"mulher";5;"parda";1;1;;0;0;
2005;"AM";"homem";30;"parda";1;1;;1;11;460
2005;"PR";"mulher";38;"parda";1;1;;1;8;0
2005;"MT";"mulher";33;"branca";1;1;;1;11;755
2005;"BA";"mulher";9;"parda";1;1;"SP";1;3;
2005;"SP";"homem";34;"branca";1;1;"PR";1;9;800
2005;"AM";"mulher";67;"parda";0;1;;0;0;500
2005;"SP";"homem";20;"branca";1;1;;1;11;410
2005;"SP";"homem";20;"branca";1;1;;1;11;600
2005;"SC";"mulher";49;"branca";1;1;;1;10;530
2005;"MA";"homem";1;"parda";1;1;;0;0;
2005;"BA";"mulher";38;"parda";1;1;;1;11;300
2005;"PI";"homem";14;"parda";1;1;;1;3;0
2005;"MT";"mulher";13;"parda";1;1;;1;4;0
2005;"PR";"mulher";44;"branca";1;1;"SP";1;4;0
2005;"RS";"homem";28;"branca";1;1;"SC";1;7;450
2005;"MG";"mulher";50;"branca";1;1;;1;9;600
2005;"PE";"mulher";16;"branca";1;1;;1;9;0
2005;"CE";"homem";65;"branca";0;1;;1;10;1500
2005;"RJ";"mulher";21;"parda";1;1;;1;11;400
2005;"AM";"homem";19;"parda";1;1;;1;4;0
2005;"SP";"mulher";48;"parda";0;1;;1;15;1500
2005;"MG";"homem";38;"parda";1;1;;1;11;500
2005;"PA";"homem";10;"parda";1;1;;1;4;0
2005;"PB";"homem";27;"branca";1;1;;1;7;240
2005;"MG";"mulher";8;"parda";1;1;;1;2;
2005;"BA";"mulher";36;"parda";1;1;;1;11;1700
2005;"SP";"homem";20;"branca";1;1;;1;11;1000
2005;"SP";"mulher";2;"branca";1;1;;0;0;
2005;"CE";"homem";13;"parda";1;1;;1;5;0
2005;"RJ";"homem";14;"branca";1;1;;1;6;0
2005;"SP";"homem";23;"branca";1;1;;1;15;0
2005;"PR";"homem";20;"branca";1;1;;1;5;300
2005;"SE";"homem";4;"branca";1;1;;0;0;
2005;"RN";"mulher";55;"branca";1;1;;1;11;500
2005;"SP";"homem";16;"parda";1;1;;1;5;0
2005;"RO";"mulher";91;"parda";0;1;"AL";0;0;300
2005;"CE";"homem";5;"parda";1;1;;1;0;
2005;"MA";"mulher";42;"parda";1;1;;1;11;130
2005;"PE";"mulher";80;"branca";0;1;;1;11;750
2005;"RR";"homem";21;"branca";1;1;"PA";1;8;800
2005;"MA";"mulher";35;"parda";1;1;;1;11;0
2005;"PR";"homem";0;"branca";1;1;;0;0;
2005;"MG";"mulher";63;"branca";1;1;;1;4;300
2005;"RS";"homem";22;"branca";0;1;;1;13;700
2005;"AM";"mulher";5;"parda";1;1;"RJ";1;0;
2005;"MS";"homem";17;"branca";1;1;"PA";1;8;200
2005;"ES";"homem";59;"parda";0;1;;1;2;120
2005;"RN";"homem";51;"parda";1;1;;1;11;900
2005;"RN";"mulher";17;"parda";1;1;;1;9;0
2005;"BA";"homem";30;"parda";0;1;;1;8;250
2005;"RN";"mulher";46;"parda";1;1;;0;0;0
2005;"PR";"homem";46;"parda";0;1;"PE";1;9;0
2005;"MA";"homem";1;"branca";1;1;;0;0;
2005;"PR";"homem";6;"parda";1;1;;1;0;
2005;"RJ";"mulher";45;"branca";0;1;;1;3;300
2005;"SP";"mulher";8;"branca";1;1;;1;1;
2005;"RS";"homem";21;"branca";1;1;;1;11;500
2005;"MS";"homem";54;"parda";0;1;"GO";0;0;450
2005;"BA";"mulher";46;"preta";1;1;;1;4;200
2005;"DF";"mulher";12;"parda";1;1;"GO";1;2;0
2005;"PI";"mulher";42;"parda";1;1;;1;4;0
2005;"PA";"homem";44;"parda";1;1;;1;11;1055
2005;"RS";"homem";10;"branca";0;1;;1;3;0
2005;"RS";"mulher";16;"branca";1;1;;1;8;0
2005;"PA";"homem";27;"branca";1;1;"GO";1;3;900
2005;"RJ";"homem";17;"parda";1;1;;1;10;0
2005;"MG";"homem";45;"parda";1;1;;1;4;500
2005;"MG";"homem";26;"branca";1;1;;1;9;512
2005;"BA";"mulher";42;"parda";1;1;;0;0;7
2005;"PE";"mulher";3;"branca";1;1;;0;0;
2005;"SP";"homem";63;"branca";0;1;;1;4;1100
2005;"RJ";"mulher";28;"parda";0;1;;1;10;0
2005;"MG";"mulher";29;"branca";1;1;;1;15;0
2005;"PE";"mulher";25;"parda";1;1;;1;11;0
2005;"SC";"mulher";19;"branca";1;1;;1;8;0
2005;"MA";"homem";8;"branca";1;1;;0;1;
2005;"DF";"homem";3;"branca";1;1;;0;0;
2005;"BA";"homem";66;"parda";0;1;;1;4;300
2005;"SP";"mulher";12;"parda";1;1;;1;4;0
2005;"BA";"homem";29;"parda";1;1;;1;8;580
2005;"CE";"homem";4;"branca";1;1;;0;0;
2005;"BA";"mulher";25;"parda";1;1;;1;13;1700
2005;"SC";"mulher";59;"parda";1;1;;1;0;300
2005;"SE";"mulher";68;"parda";0;1;;0;0;600
2005;"BA";"homem";3;"preta";1;1;;0;0;
2005;"RN";"mulher";77;"branca";0;1;;1;9;600
2005;"MG";"homem";27;"branca";1;1;;1;11;800
2005;"BA";"homem";33;"preta";0;1;;1;3;0
2005;"MG";"homem";8;"parda";1;1;;0;0;
2005;"PE";"mulher";39;"branca";1;1;;1;5;95
2005;"RS";"homem";22;"branca";1;1;;0;0;160
2005;"BA";"mulher";46;"parda";1;1;;0;0;0
2005;"GO";"mulher";22;"parda";1;1;;1;10;300
2005;"RJ";"homem";69;"branca";0;1;;1;8;300
2005;"SP";"homem";53;"preta";1;1;;1;8;120
2005;"RJ";"homem";1;"parda";1;1;;0;0;
2005;"PE";"mulher";4;"branca";1;1;;0;0;
2005;"SP";"mulher";20;"branca";1;1;;1;12;0
2005;"MG";"homem";42;"parda";1;1;"ES";1;4;480
2005;"AL";"mulher";9;"branca";1;1;;0;0;
2005;"RJ";"mulher";41;"branca";1;1;;1;2;300
2005;"MG";"mulher";34;"parda";1;1;;0;0;0
2005;"RS";"homem";34;"branca";1;1;;1;11;3000
2005;"CE";"mulher";5;"parda";1;1;;0;0;
2005;"PE";"homem";7;"parda";1;1;;0;0;
2005;"BA";"mulher";44;"parda";0;1;;1;10;700
2005;"SP";"mulher";29;"branca";1;1;;1;11;200
2005;"CE";"homem";19;"parda";1;1;;1;11;400
2005;"PE";"homem";7;"parda";1;1;;1;0;
2005;"SP";"mulher";15;"parda";1;1;;1;8;0
2005;"BA";"homem";11;"parda";1;1;;1;0;0
2005;"PB";"mulher";76;"parda";0;1;;1;2;600
2005;"SP";"homem";10;"branca";1;1;"RJ";1;3;0
2005;"GO";"mulher";7;"parda";1;1;;1;2;
2005;"AM";"homem";36;"parda";1;1;;1;14;0
2005;"PE";"homem";11;"parda";1;1;;1;2;0
2005;"SC";"homem";36;"branca";1;1;"RS";1;4;660
2005;"MG";"mulher";32;"parda";0;1;;1;8;120
2005;"BA";"homem";6;"branca";1;1;;1;0;
2005;"CE";"mulher";6;"preta";1;1;;0;0;
2005;"AL";"mulher";42;"parda";1;1;;0;0;7
2005;"SP";"mulher";26;"branca";1;1;"MG";1;8;0
2005;"PA";"homem";38;"branca";0;1;"CE";1;4;750
2005;"SP";"homem";28;"branca";1;1;;1;14;2600
2005;"MG";"mulher";13;"parda";1;1;;1;3;0
2005;"DF";"mulher";66;"branca";1;1;"GO";0;0;400
2005;"SC";"mulher";1;"branca";1;1;;0;0;
2005;"CE";"mulher";20;"branca";1;1;;1;6;0
2005;"RS";"mulher";29;"preta";1;1;;1;6;95
2005;"PB";"homem";13;"parda";1;1;"RJ";1;3;0
2005;"AM";"homem";30;"preta";1;1;;1;7;300
2005;"PR";"mulher";53;"parda";0;1;"SP";1;4;600
2005;"BA";"homem";18;"preta";1;1;;0;0;200
2005;"CE";"mulher";15;"parda";1;1;;1;4;0
2005;"BA";"homem";0;"preta";1;1;;0;0;
2005;"BA";"mulher";30;"branca";1;1;;0;0;300
2005;"SP";"homem";32;"branca";1;1;"MG";1;9;600
2005;"MA";"homem";27;"branca";1;1;;0;2;45
2005;"RS";"mulher";34;"branca";1;1;;1;15;0
2005;"ES";"mulher";9;"parda";1;1;;0;0;
2005;"RN";"homem";37;"parda";1;1;;1;3;600
2005;"PB";"mulher";75;"branca";0;1;;0;0;600
2005;"SP";"homem";33;"branca";1;1;;1;15;
2005;"SE";"homem";5;"parda";1;1;;0;0;
2005;"TO";"mulher";22;"parda";1;1;;1;8;0
2005;"MG";"homem";13;"branca";1;1;;1;6;0
2005;"CE";"homem";63;"parda";0;1;;1;8;0
2005;"BA";"homem";39;"branca";1;1;;1;13;800
2005;"MS";"mulher";38;"branca";1;1;;1;11;300
2005;"PE";"mulher";41;"parda";0;1;;1;11;515
2005;"BA";"homem";20;"parda";1;1;;1;10;0
2005;"PR";"homem";7;"branca";1;1;;1;0;
2005;"AM";"homem";32;"branca";1;1;"PE";1;15;2900
2005;"SC";"homem";32;"branca";1;1;;1;11;530
2005;"MG";"homem";15;"branca";1;1;;1;9;133
2005;"SP";"mulher";13;"branca";1;1;;1;2;0
2005;"RJ";"mulher";58;"branca";0;1;"estrangeiro";1;;300
2005;"SC";"mulher";44;"parda";1;1;;1;4;0
2005;"PA";"mulher";5;"branca";1;1;;0;0;
2005;"PR";"homem";9;"branca";1;1;;1;4;
2005;"GO";"homem";8;"branca";1;1;;1;1;
2005;"AM";"homem";7;"branca";1;1;;1;0;
2005;"MG";"mulher";52;"parda";0;1;;1;4;1290
2005;"RS";"homem";33;"branca";1;1;;1;11;1000
2005;"PE";"mulher";7;"parda";1;1;;0;0;
2005;"BA";"mulher";11;"preta";1;1;;1;5;0
2005;"TO";"mulher";3;"branca";1;1;;0;0;
2005;"SP";"mulher";4;"branca";1;1;;0;0;
2005;"CE";"homem";50;"branca";1;1;;1;3;900
2005;"PB";"mulher";20;"branca";1;1;;1;11;700
2005;"PR";"mulher";57;"parda";1;1;;0;0;380
2005;"RS";"mulher";7;"branca";1;1;;0;0;
2005;"AL";"mulher";32;"parda";1;1;;1;4;330
2005;"MG";"homem";18;"branca";1;1;;1;11;0
2005;"GO";"homem";50;"parda";1;1;;1;4;728
2005;"BA";"mulher";22;"parda";1;1;"SP";1;11;300
2005;"PA";"homem";5;"parda";1;1;;0;0;
2005;"AM";"homem";0;"parda";1;1;;0;0;
2005;"BA";"mulher";57;"preta";0;1;;1;5;0
2005;"MG";"homem";17;"branca";1;1;;1;10;0
2005;"AM";"mulher";7;"parda";1;1;;1;0;
2005;"PR";"mulher";45;"branca";1;1;;1;0;577
2005;"SE";"mulher";8;"parda";1;1;;1;1;
2005;"GO";"mulher";59;"branca";0;1;;1;4;450
2005;"RS";"mulher";44;"branca";1;1;;1;6;420
2005;"MT";"mulher";22;"branca";1;1;;1;5;160
2005;"BA";"mulher";11;"parda";1;1;;1;2;0
2005;"RS";"mulher";56;"branca";1;1;;1;7;0
2005;"PR";"homem";66;"branca";0;1;"RJ";1;6;780
2005;"MG";"mulher";68;"parda";0;1;;1;3;300
2005;"SC";"homem";36;"branca";1;1;"PR";1;4;503
2005;"AP";"homem";64;"parda";0;1;"PA";0;0;600
2005;"SP";"mulher";7;"parda";1;1;;1;0;
2005;"MG";"mulher";8;"branca";1;1;;1;2;
2005;"AL";"mulher";55;"branca";1;1;;1;8;400
2005;"MA";"mulher";20;"parda";1;1;;1;7;80
2005;"SP";"mulher";10;"parda";1;1;;1;3;0
2005;"MG";"homem";27;"branca";1;1;;1;11;480
2005;"RS";"mulher";73;"branca";0;1;"estrangeiro";1;11;720
2005;"SP";"homem";60;"branca";0;1;"MG";1;4;700
2005;"BA";"homem";34;"indígena";1;1;;1;6;500
2005;"RS";"homem";27;"branca";1;1;;1;11;437
2005;"RJ";"homem";23;"branca";1;1;;1;11;500
2005;"RJ";"homem";57;"branca";1;1;;1;15;3300
2005;"PA";"mulher";21;"parda";1;1;;1;5;300
2005;"SP";"mulher";50;"branca";1;1;;1;11;0
2005;"MG";"homem";17;"branca";1;1;"RO";1;6;300
2005;"BA";"mulher";9;"parda";1;1;;1;2;
2005;"MG";"mulher";25;"parda";1;1;;1;11;600
2005;"RJ";"mulher";43;"preta";1;1;;1;10;450
2005;"GO";"homem";5;"branca";5;1;"PI";0;0;
2005;"PA";"mulher";11;"parda";1;1;;1;3;0
2005;"BA";"homem";22;"preta";1;1;;1;13;0
2005;"AM";"mulher";32;"parda";1;1;;1;6;0
2005;"RS";"homem";3;"branca";1;1;;0;0;
2005;"RR";"mulher";23;"parda";1;1;"PA";1;10;0
2005;"SP";"mulher";67;"branca";0;1;"PE";1;2;492
2005;"PE";"mulher";62;"parda";0;1;;0;0;0
2005;"MT";"mulher";36;"parda";1;1;;1;5;200
2005;"SP";"homem";13;"parda";1;1;"BA";1;5;0
2005;"RJ";"homem";24;"parda";1;1;;1;11;0
2005;"DF";"homem";31;"preta";1;1;;1;;0
2005;"CE";"homem";19;"parda";1;1;;1;11;300
2005;"RS";"mulher";33;"branca";1;1;"SC";1;4;500
2005;"PE";"mulher";17;"parda";1;1;;1;3;50
2005;"PR";"mulher";32;"branca";1;1;;1;15;1500
2005;"PB";"homem";25;"parda";1;1;;1;2;200
2005;"DF";"mulher";1;"branca";1;1;"RJ";0;0;
2005;"MS";"mulher";1;"parda";1;1;;0;0;
2005;"DF";"mulher";33;"parda";1;1;"GO";1;13;0
2005;"CE";"mulher";24;"parda";0;1;;1;8;125
2005;"MA";"homem";17;"parda";1;1;;1;5;180
2005;"PA";"mulher";19;"parda";1;1;;1;13;200
2005;"SP";"mulher";4;"branca";1;1;;0;0;
2005;"PE";"mulher";21;"branca";1;1;;1;7;30
2005;"SP";"homem";39;"branca";1;1;"CE";1;15;30000
2005;"AC";"mulher";21;"parda";1;1;;1;8;0
2005;"DF";"mulher";24;"parda";1;1;"BA";1;11;0
2005;"SP";"mulher";70;"branca";0;1;;1;6;0
2005;"SP";"mulher";75;"branca";0;1;;1;4;300
2005;"MS";"mulher";1;"parda";1;1;;0;0;
2005;"SP";"homem";31;"branca";1;1;;1;13;1000
2005;"RS";"homem";38;"branca";1;1;;1;11;400
2005;"PE";"mulher";6;"parda";1;1;;0;0;
2005;"GO";"mulher";68;"branca";0;1;;0;0;300
2005;"PA";"homem";32;"parda";1;1;;1;11;2000
2005;"PE";"mulher";51;"branca";0;1;;0;0;280
2005;"MA";"homem";85;"parda";0;1;;1;1;300
2005;"SP";"mulher";29;"parda";1;1;;1;11;0
2005;"MG";"mulher";42;"parda";1;1;"RJ";1;5;30
2005;"PA";"homem";17;"branca";1;1;;1;9;0
2005;"RS";"mulher";17;"branca";1;1;;1;8;300
2005;"AL";"mulher";73;"branca";0;1;;1;11;2300
2005;"CE";"mulher";39;"parda";1;1;;0;1;45
2005;"BA";"mulher";51;"branca";0;1;;1;11;1500
2005;"BA";"homem";21;"preta";1;1;;1;6;300
2005;"PI";"homem";4;"branca";1;1;;0;0;
2005;"PR";"homem";52;"branca";1;1;;1;11;1500
2005;"SP";"mulher";18;"branca";1;1;;1;11;0
2005;"PR";"homem";14;"branca";1;1;;1;6;0
2005;"BA";"homem";40;"parda";0;1;;1;10;850
2005;"RJ";"mulher";53;"parda";0;1;;1;8;0
2005;"BA";"mulher";24;"parda";1;1;;1;9;0
2005;"RS";"mulher";55;"branca";1;1;;1;14;840
2005;"RJ";"homem";14;"parda";1;1;;0;0;0
2005;"GO";"homem";48;"branca";1;1;;1;11;1100
2005;"RJ";"homem";15;"parda";1;1;;1;7;0
2005;"MG";"mulher";28;"parda";1;1;;1;4;0
2005;"ES";"homem";58;"branca";0;1;;1;14;7900
2005;"MT";"mulher";15;"branca";1;1;;1;6;0
2005;"MA";"mulher";20;"branca";1;1;;1;7;0
2005;"BA";"mulher";29;"preta";1;1;;1;11;410
2005;"MG";"mulher";28;"parda";1;1;;1;11;0
2005;"MG";"homem";6;"branca";1;1;;0;0;
2005;"PA";"mulher";17;"parda";1;1;"CE";1;8;0
2005;"MG";"mulher";64;"branca";0;1;;0;0;0
2005;"SP";"mulher";54;"branca";0;1;;1;5;200
2005;"BA";"mulher";29;"branca";1;1;;1;11;400
2005;"RO";"homem";36;"parda";1;1;"PR";1;8;160
2005;"MG";"mulher";19;"branca";1;1;;1;10;177
2005;"DF";"mulher";21;"branca";0;1;"RJ";1;13;1000
2005;"AM";"mulher";15;"branca";1;1;;1;5;0
2005;"RJ";"homem";5;"parda";5;1;;0;0;
2005;"PI";"homem";17;"parda";1;1;;0;1;0
2005;"PA";"homem";32;"parda";1;1;;1;6;0
2005;"SE";"mulher";27;"parda";1;1;;1;11;535
2005;"MG";"mulher";21;"branca";1;1;;1;15;300
2005;"RO";"homem";8;"amarela";1;1;;1;0;
2005;"RO";"mulher";19;"preta";1;1;;1;;0
2005;"BA";"mulher";35;"preta";0;1;;1;9;0
2005;"RJ";"homem";30;"preta";1;1;;1;5;900
2005;"GO";"homem";43;"branca";0;1;"SP";1;15;6000
2005;"RO";"mulher";26;"parda";1;1;"PR";1;0;0
2005;"SP";"mulher";29;"parda";1;1;"MG";1;9;350
2005;"PE";"homem";19;"parda";1;1;;1;3;0
2005;"BA";"mulher";19;"parda";1;1;;1;6;0
2005;"BA";"mulher";35;"parda";1;1;"SE";1;4;500
2005;"PR";"mulher";66;"branca";0;1;"RN";1;5;300
2005;"AL";"homem";20;"parda";1;1;;1;11;300
2005;"RS";"mulher";20;"preta";1;1;;1;11;0
2005;"CE";"mulher";30;"branca";1;1;;1;8;350
2005;"PR";"homem";5;"branca";1;1;;0;0;
2005;"SP";"homem";39;"parda";1;1;;1;8;800
2005;"AM";"homem";13;"parda";1;1;;1;6;0
2005;"PR";"homem";35;"branca";1;1;;1;4;300
2005;"AP";"mulher";88;"parda";0;1;"PA";0;0;300
2005;"RR";"mulher";33;"preta";0;1;"MA";1;10;0
2005;"MG";"mulher";29;"branca";1;1;;1;11;450
2005;"BA";"homem";23;"parda";1;1;;1;10;300
2005;"SP";"homem";63;"branca";0;1;;1;8;1325
2005;"TO";"mulher";41;"branca";1;1;;1;11;230
2005;"PI";"homem";42;"parda";1;1;;1;4;65
2005;"CE";"homem";10;"parda";1;1;;1;2;0
2005;"RS";"mulher";62;"branca";0;1;;1;15;2600
2005;"PR";"mulher";53;"parda";0;1;"SP";1;4;300
2005;"MG";"homem";38;"preta";0;1;;1;8;300
2005;"RR";"homem";55;"parda";0;1;"PI";0;1;200
2005;"BA";"mulher";2;"branca";1;1;;0;0;
2005;"SP";"homem";61;"branca";0;1;"estrangeiro";1;15;0
2005;"PR";"mulher";35;"branca";1;1;;1;11;800
2005;"PB";"homem";9;"parda";1;1;;1;3;
2005;"PR";"homem";74;"branca";0;1;"AL";1;0;1050
2005;"MG";"homem";22;"parda";1;1;;1;11;320
2005;"PR";"mulher";25;"branca";1;1;;1;15;4200
2005;"MT";"mulher";43;"branca";1;1;"PR";1;2;0
2005;"PA";"homem";16;"parda";1;1;;1;9;0
2005;"MG";"mulher";25;"parda";1;1;;1;4;0
2005;"AM";"homem";10;"parda";1;1;;1;1;0
2005;"CE";"homem";43;"branca";1;1;;1;0;120
2005;"SE";"mulher";54;"branca";1;1;;1;3;300
2005;"SC";"homem";43;"branca";0;1;;0;0;420
2005;"RJ";"mulher";34;"branca";1;1;;1;11;0
2005;"PB";"homem";65;"parda";0;1;;0;0;160
2005;"SP";"homem";49;"branca";1;1;;1;11;1500
2005;"MT";"mulher";55;"branca";0;1;"PR";1;6;0
2005;"SP";"homem";2;"branca";1;1;;0;0;
2005;"RS";"homem";85;"branca";0;1;;1;0;300
2005;"SP";"homem";23;"branca";1;1;;0;0;300
2005;"SP";"homem";37;"branca";1;1;;1;8;600
2005;"RJ";"mulher";9;"parda";1;1;;1;2;
2005;"RJ";"mulher";63;"branca";0;1;;1;4;0
2005;"RS";"homem";25;"branca";1;1;;1;11;1230
2005;"BA";"homem";38;"parda";1;1;;1;11;360
2005;"PR";"mulher";14;"parda";1;1;;1;6;0
2005;"AM";"homem";3;"branca";1;1;;0;0;
2005;"RJ";"homem";4;"parda";1;1;;0;0;
2005;"RS";"mulher";3;"branca";1;1;;0;0;
2005;"PE";"homem";17;"branca";1;1;;1;7;0
2005;"MG";"mulher";2;"parda";1;1;;0;0;
2005;"SP";"homem";26;"parda";1;1;"PE";1;2;0
2005;"CE";"mulher";48;"parda";1;1;;1;6;322
2005;"PE";"mulher";11;"parda";1;1;;1;0;0
2005;"PE";"homem";63;"branca";0;1;;1;4;300
2005;"BA";"mulher";17;"branca";1;1;;1;9;0
2005;"PI";"homem";19;"branca";1;1;;0;0;240
2005;"GO";"mulher";78;"branca";0;1;"CE";1;15;0
2005;"MG";"mulher";24;"parda";0;1;;1;11;450
2005;"SP";"homem";39;"parda";1;1;"BA";1;4;510
2005;"CE";"homem";22;"branca";1;1;;1;4;400
2005;"RS";"mulher";16;"branca";1;1;;1;9;15
2005;"RO";"homem";5;"branca";1;1;;0;0;
2005;"MG";"homem";16;"parda";1;1;;1;9;0
2005;"BA";"mulher";6;"parda";1;1;;1;0;
2005;"DF";"homem";18;"parda";1;1;"BA";1;11;150
2005;"AM";"mulher";27;"branca";1;1;;1;11;1000
2005;"RS";"homem";9;"branca";1;1;"PR";1;2;
2005;"BA";"homem";45;"parda";0;1;;1;2;240
2005;"SP";"homem";26;"parda";1;1;"AL";0;0;800
2005;"CE";"mulher";31;"parda";1;1;;1;11;550
2005;"PB";"homem";55;"parda";0;1;;0;0;200
2005;"SP";"homem";27;"parda";1;1;;1;15;800
2005;"DF";"homem";21;"branca";1;1;"SP";1;5;0
2005;"MG";"mulher";53;"parda";1;1;;1;11;0
